编号	纳税人识别号,纳税人名称,信用级别,评价年度,税务机关
1,912301995226715140,哈尔滨万向哈飞汽车底盘系统有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局新伟税务所
1,912301995526196538,哈尔滨南郡房地产开发有限公司,2018,国家税务总局哈尔滨市南岗区税务局第二税务所
1,912301995526332950,哈尔滨鑫利华电子有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,91231100128200984W,黑河市宏安民用爆破器材有限责任公司,2018,国家税务总局黑河市爱辉区税务局第二税务分局
1,912311003332480044,黑河龙兴鸿品国际贸易有限公司,2018,国家税务总局黑河市边境经济合作区税务局税源管理二股
1,91231100569869974N,黑河市汇通快运有限公司,2018,国家税务总局黑河市边境经济合作区税务局税源管理一股
1,91231100588116492M,中国人寿财产保险股份有限公司黑河市中心支公司,2018,国家税务总局黑河市爱辉区税务局第二税务分局
1,91232700795004290W,大兴安岭泰华医药连锁有限公司佳旺分店,2018,国家税务总局大兴安岭地区加格达奇区税务局第二税务分局
1,9123019912802663XT,哈尔滨东电物资贸易有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,912301991280320522,哈尔滨哈投物业有限责任公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,912301991280386307,哈尔滨联德信息技术有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199128081612F,哈尔滨工业大学超能科技发展有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,9123019930081003XB,哈尔滨辉耀伟业经贸有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,91230199300841290H,黑龙江省绿色食品营销有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,912301993009004303,黑龙江华邦天合农业发展股份有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199300972805T,中国铁塔股份有限公司黑龙江省分公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199301000143B,哈尔滨研成环境检测有限公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局第四税务所
1,91230199301086661W,哈尔滨嘉利源商贸有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199090373782C,龙江银行股份有限公司哈尔滨科技支行,2018,国家税务总局哈尔滨高新技术产业开发区税务局第三税务所
1,91230199094805060A,黑龙江奥松科技有限公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局松祥税务所
1,91230199094805159T,哈尔滨市曦和生物科技有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,912301991269790581,黑龙江省本原国土资源勘测规划技术服务中心有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199127047025X,哈尔滨合力投资控股有限公司,2018,国家税务总局哈尔滨市平房区税务局平新税务所
1,91230199127049522F,哈尔滨市天然气公司,2018,国家税务总局哈尔滨市道里区税务局第四税务所
1,912301991276005724,哈尔滨博实自动化股份有限公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局第三税务所
1,912306040950883076,大庆市绥欣经贸有限公司,2018,大庆市让胡路区税务局税源管理一股
1,9123060412932169X1,大庆油田庆新实业公司,2018,大庆市让胡路区税务局税源管理一股
1,91230604322926121M,大庆市供销超市有限责任公司乘风庄分公司,2018,大庆市让胡路区税务局税源管理一股
1,91230603069174711D,大庆北大健康综合门诊部,2018,大庆市龙凤区税务局税源管理二股
1,912306030930281400,大庆三维工程劳务分包有限公司,2018,大庆市龙凤区税务局税源管理一股
1,91230603308578124C,大庆金顺源机械设备制造有限公司,2018,大庆市龙凤区税务局税源管理一股
1,912306035698972704,大庆明道智园居民服务有限公司,2018,大庆市龙凤区税务局税源管理二股
1,912306035982474883,大庆华耕科技有限公司,2018,大庆市龙凤区税务局税源管理一股
1,91230603663877911F,大庆市金麦隆食品有限公司,2018,大庆市龙凤区税务局税源管理一股
1,91230603695228676P,大庆市天华化工科技有限公司,2018,大庆市龙凤区税务局税源管理一股
1,912306037444341274,大庆润博物资经贸有限公司,2018,大庆市龙凤区税务局税源管理一股
1,91230603795027855W,大庆新东方建筑安装工程有限公司,2018,大庆市龙凤区税务局税源管理二股
1,91230603MA18WBEK3A,大庆市德全鑫食品有限公司,2018,大庆市龙凤区税务局税源管理一股
1,9123060255134247XF,大庆万象美物业管理有限公司,2018,大庆市萨尔图区税务局税源管理二股
1,91230602569858845C,大庆市信和源机械制造有限公司,2018,大庆市萨尔图区税务局税源管理一股
1,91230602592743958Q,大庆佳士达经贸有限公司,2018,大庆市萨尔图区税务局税源管理一股
1,912306026602284302,大庆世纪华龙经贸有限公司,2018,大庆市萨尔图区税务局税源管理一股
1,91230602677450820P,大庆腾博科技开发有限公司,2018,大庆市萨尔图区税务局税源管理一股
1,91230602684853388R,大庆市油通劳务服务有限公司,2018,大庆市萨尔图区税务局税源管理一股
1,912306026888687393,大庆市晨喆机械设备有限公司,2018,大庆市萨尔图区税务局税源管理一股
1,91230602702876322L,大庆市萨尔图区金潮加油站,2018,大庆市萨尔图区税务局税源管理一股
1,91230602746978312M,大庆海泓印刷有限公司,2018,大庆市萨尔图区税务局税源管理一股
1,912306027819441182,大庆宏达利华经贸有限公司,2018,大庆市萨尔图区税务局税源管理一股
1,91230104686002958M,哈尔滨红旗医药连锁有限公司同心店,2018,国家税务总局哈尔滨市道外区税务局太古税务所
1,912301046860162331,哈尔滨晨光三美文具有限公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,91230104686045296G,黑龙江九洲妇科医院有限公司,2018,国家税务总局哈尔滨市道外区税务局大有税务所
1,91230104690709681K,沈阳深井潜水泵有限公司哈尔滨分公司,2018,国家税务总局哈尔滨市道外区税务局崇俭税务所
1,912301046907145799,黑龙江省新昌华金属材料有限公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,91230104690735302P,哈尔滨胜德印刷有限公司,2018,国家税务总局哈尔滨市道外区税务局民主税务所
1,91230104696830802P,哈尔滨市利民调料有限公司,2018,国家税务总局哈尔滨市道外区税务局滨江税务所
1,91230104702855804H,黑龙江宏大物业管理有限公司,2018,国家税务总局哈尔滨市松北区税务局松浦税务所
1,91230104712004528E,哈尔滨中大过滤净化材料厂,2018,国家税务总局哈尔滨市道外区税务局崇俭税务所
1,912306023229588794,黑龙江省北七星通讯科技有限公司,2018,大庆市萨尔图区税务局税源管理一股
1,91230104585123072R,哈尔滨名岛餐饮有限公司先锋分店,2018,国家税务总局哈尔滨市道外区税务局第三税务所
1,912301045919455823,哈尔滨一鼎机电设备有限公司,2018,国家税务总局哈尔滨市道外区税务局南马税务所
1,912301045984709704,哈尔滨北秀医药连锁有限公司水晶店,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,91230104665650219A,哈尔滨如家和美酒店管理有限公司先锋路店,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,91230104665669008K,哈尔滨上和物业管理有限公司,2018,国家税务总局哈尔滨市道外区税务局第三税务所
1,912301046656883481,哈尔滨兴凯轮胎经销有限公司,2018,国家税务总局哈尔滨市道外区税务局化工税务所
1,91230104672105964P,哈尔滨市常安电器有限公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,912301046721338182,哈尔滨隆舜彩印包装有限公司,2018,国家税务总局哈尔滨市道外区税务局新一税务所
1,91230104676950954N,哈尔滨市祥信医疗器械有限公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,91230104676995036T,哈尔滨科光仪器设备有限公司,2018,国家税务总局哈尔滨市道外区税务局仁里税务所
1,912301045719052845,中国石油天然气股份有限公司黑龙江哈尔滨销售分公司巨兴街加油站,2018,国家税务总局哈尔滨市道外区税务局大兴税务所
1,912301045719466099,哈尔滨宏宝汽车销售服务有限公司,2018,国家税务总局哈尔滨市道外区税务局第四税务所
1,91230104578091690D,哈尔滨铁双商贸有限公司,2018,国家税务总局哈尔滨市道外区税务局火车头税务所
1,91231083777869952W,海林市锦丰木业有限公司,2018,海林市税务局第二税务分局
1,9123108430863865XL,宁安市鹏盛农业科技发展有限公司,2018,宁安市税务局宁安税务分局
1,912310847269152939,宁安市东京城万达加油站,2018,宁安市税务局镜泊税务分局
1,91231085130603440F,黑龙江省穆棱塑料有限公司,2018,穆棱市税务局八面通税务分局
1,912310855982343886,穆棱市森沣木业有限责任公司,2018,穆棱市税务局下城子税务分局
1,91231085733679874X,穆棱市鑫城药店有限责任公司,2018,穆棱市税务局八面通税务分局
1,912311000574354781,黑河市金地鹿业有限公司,2018,国家税务总局黑河市爱辉区税务局第二税务分局
1,91231000669029761K,中国人民人寿保险股份有限公司牡丹江市中心支公司,2018,牡丹江市西安区税务局第二税务分局
1,91231000669049789X,民生人寿保险股份有限公司牡丹江中心支公司,2018,牡丹江市西安区税务局第二税务分局
1,91231000677482873C,中国电信股份有限公司牡丹江分公司,2018,牡丹江市爱民区税务局向阳税务所
1,912310006814176879,阳光人寿保险股份有限公司牡丹江中心支公司,2018,牡丹江市东安区税务局七星税务所
1,91231000684876360L,黑龙江中能电力设计有限公司,2018,牡丹江市西安区税务局先锋税务所
1,912310006888735629,黑龙江建丰电气安装有限公司,2018,牡丹江市东安区税务局兴隆税务所
1,912310006888997972,牡丹江创大印务有限责任公司,2018,牡丹江市西安区税务局牡丹税务所
1,91231000695226427X,黑龙江省哈牡绥东投资有限公司,2018,牡丹江经济开发区税务局税源管理二股
1,91231083130555012H,牡丹江佳源木业有限责任公司,2018,海林市税务局长汀税务分局
1,91231083688895497B,海通证券股份有限公司牡丹江海林林海路证券营业部,2018,海林市税务局第二税务分局
1,91230199086015237M,哈尔滨康德瑞医疗器械有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199086036783H,哈尔滨鑫瑞融资租赁有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199086036783H,哈尔滨鑫瑞融资租赁有限公司,2018,国家税务总局哈尔滨市南岗区税务局第三税务所
1,91230199086048549T,哈尔滨轴研机床轴承配套有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,91231000606387625Y,牡丹江市铜阀门铸件厂,2018,牡丹江经济开发区税务局税源管理二股
1,912310006065342857,牡丹江灵泰药业股份有限公司,2018,牡丹江市爱民区税务局向阳税务所
1,9123100060653834X0,牡丹江龙头泉实业有限公司,2018,牡丹江市东安区税务局新安税务所
1,91231000660233520T,牡丹江市金地企业管理服务有限责任公司,2018,牡丹江市西安区税务局先锋税务所
1,912310006638786747,牡丹江市林城山珍食品有限公司,2018,牡丹江市爱民区税务局黄花税务所
1,91231100083243795C,黑河市金三角煤矿,2018,国家税务总局黑河市爱辉区税务局罕达汽税务分局
